# IOS Scan Body Centers with Tag IDs
# Format: tag_id x y z (in mm)
103 -19.75767136 18.32509995 0.45158446
100 -4.33667421 0.79875624 1.24359727
101 -6.56853819 9.95792198 1.61007071
102 -16.35935974 4.30547619 -0.39979088
